park_id,park_name,land_name,ride_id,ride_name,is_open,wait_time,last_updated,snapshot_time,snapshot_tz
65,Universal Studios Orlando,The Wizarding World of Harry Potter - Diagon Alley,6016,Hogwarts™ Express - King's Cross Station,TRUE,15,2026-04-29T22:41:36.000Z,2026-04-29 16:46:47,America/Denver
65,Universal Studios Orlando,The Wizarding World of Harry Potter - Diagon Alley,13100,Ollivanders™ Experience in Diagon Alley™,TRUE,5,2026-04-29T22:41:36.000Z,2026-04-29 16:46:47,America/Denver
65,Universal Studios Orlando,World Expo,5995,Kang & Kodos' Twirl 'n' Hurl,TRUE,10,2026-04-29T22:41:36.000Z,2026-04-29 16:46:47,America/Denver
65,Universal Studios Orlando,World Expo,5996,MEN IN BLACK™ Alien Attack!™,TRUE,10,2026-04-29T22:41:36.000Z,2026-04-29 16:46:47,America/Denver
65,Universal Studios Orlando,World Expo,14517,MEN IN BLACK™ Alien Attack!™ Single Rider,TRUE,0,2026-04-29T22:41:36.000Z,2026-04-29 16:46:47,America/Denver
65,Universal Studios Orlando,World Expo,6005,The Simpsons Ride™,TRUE,25,2026-04-29T22:41:36.000Z,2026-04-29 16:46:47,America/Denver
65,Universal Studios Orlando,Halloween,14939,Dolls: Let’s Play Dead,FALSE,0,2026-04-29T22:41:36.000Z,2026-04-29 16:46:47,America/Denver
65,Universal Studios Orlando,Halloween,14948,El Artista: A Spanish Haunting,FALSE,0,2026-04-29T22:41:36.000Z,2026-04-29 16:46:47,America/Denver
65,Universal Studios Orlando,Halloween,14947,Fallout,FALSE,0,2026-04-29T22:41:36.000Z,2026-04-29 16:46:47,America/Denver
65,Universal Studios Orlando,Halloween,14946,Five Nights At Freddy’s,FALSE,0,2026-04-29T22:41:36.000Z,2026-04-29 16:46:47,America/Denver
65,Universal Studios Orlando,Halloween,14949,Gálkn: Monsters of the North,FALSE,0,2026-04-29T22:41:36.000Z,2026-04-29 16:46:47,America/Denver
65,Universal Studios Orlando,Halloween,14950,Grave of Flesh,FALSE,0,2026-04-29T22:41:36.000Z,2026-04-29 16:46:47,America/Denver
65,Universal Studios Orlando,Halloween,14951,Hatchet and Chains: Demon Bounty Hunters,FALSE,0,2026-04-29T22:41:36.000Z,2026-04-29 16:46:47,America/Denver
65,Universal Studios Orlando,Halloween,14945,JASON UN1V3RSE,FALSE,0,2026-04-29T22:41:36.000Z,2026-04-29 16:46:47,America/Denver
65,Universal Studios Orlando,Halloween,14937,Terrifier,FALSE,0,2026-04-29T22:41:36.000Z,2026-04-29 16:46:47,America/Denver
65,Universal Studios Orlando,Halloween,14938,WWE Presents: The Horrors of the Wyatt Sicks,FALSE,0,2026-04-29T22:41:36.000Z,2026-04-29 16:46:47,America/Denver
64,Islands of Adventure,Jurassic Park,6008,Camp Jurassic™,FALSE,0,2026-04-29T22:46:30.000Z,2026-04-29 16:46:47,America/Denver
64,Islands of Adventure,Jurassic Park,6012,Jurassic Park Discovery Center™,FALSE,0,2026-04-29T22:46:30.000Z,2026-04-29 16:46:47,America/Denver
64,Islands of Adventure,Jurassic Park,5994,Jurassic Park River Adventure™,FALSE,0,2026-04-29T22:46:30.000Z,2026-04-29 16:46:47,America/Denver
64,Islands of Adventure,Jurassic Park,8721,Jurassic World VelociCoaster,TRUE,35,2026-04-29T22:46:30.000Z,2026-04-29 16:46:47,America/Denver
64,Islands of Adventure,Jurassic Park,5999,Pteranodon Flyers™,FALSE,0,2026-04-29T22:46:30.000Z,2026-04-29 16:46:47,America/Denver
64,Islands of Adventure,Jurassic Park,6017,Skull Island: Reign of Kong™,TRUE,5,2026-04-29T22:46:30.000Z,2026-04-29 16:46:47,America/Denver
64,Islands of Adventure,Marvel Super Hero Island,5988,Doctor Doom's Fearfall®,TRUE,15,2026-04-29T22:46:30.000Z,2026-04-29 16:46:47,America/Denver
64,Islands of Adventure,Marvel Super Hero Island,6003,Storm Force Accelatron®,FALSE,0,2026-04-29T22:46:30.000Z,2026-04-29 16:46:47,America/Denver
64,Islands of Adventure,Marvel Super Hero Island,5985,The Amazing Adventures of Spider-Man®,TRUE,5,2026-04-29T22:46:30.000Z,2026-04-29 16:46:47,America/Denver
64,Islands of Adventure,Marvel Super Hero Island,6004,The Incredible Hulk Coaster®,TRUE,5,2026-04-29T22:46:30.000Z,2026-04-29 16:46:47,America/Denver
64,Islands of Adventure,Marvel Super Hero Island,15384,The Incredible Hulk Coaster® Single Rider,TRUE,0,2026-04-29T22:46:30.000Z,2026-04-29 16:46:47,America/Denver
64,Islands of Adventure,Seuss Landing,5986,Caro-Seuss-el™,TRUE,5,2026-04-29T22:46:30.000Z,2026-04-29 16:46:47,America/Denver
64,Islands of Adventure,Seuss Landing,6011,If I Ran The Zoo™,FALSE,0,2026-04-29T22:46:30.000Z,2026-04-29 16:46:47,America/Denver
64,Islands of Adventure,Seuss Landing,5997,"One Fish, Two Fish, Red Fish, Blue Fish™",TRUE,5,2026-04-29T22:46:30.000Z,2026-04-29 16:46:47,America/Denver
64,Islands of Adventure,Seuss Landing,5987,The Cat in The Hat™,FALSE,0,2026-04-29T22:46:30.000Z,2026-04-29 16:46:47,America/Denver
64,Islands of Adventure,Seuss Landing,6001,The High in the Sky Seuss Trolley Train Ride!™,TRUE,10,2026-04-29T22:46:30.000Z,2026-04-29 16:46:47,America/Denver
64,Islands of Adventure,The Wizarding World of Harry Potter - Hogsmeade,5991,Flight of the Hippogriff™,TRUE,5,2026-04-29T22:46:30.000Z,2026-04-29 16:46:47,America/Denver
64,Islands of Adventure,The Wizarding World of Harry Potter - Hogsmeade,6682,Hagrid's Magical Creatures Motorbike Adventure™,TRUE,50,2026-04-29T22:46:30.000Z,2026-04-29 16:46:47,America/Denver
64,Islands of Adventure,The Wizarding World of Harry Potter - Hogsmeade,15403,Hagrid's Magical Creatures Motorbike Adventure™ Single Rider,TRUE,0,2026-04-29T22:46:30.000Z,2026-04-29 16:46:47,America/Denver
64,Islands of Adventure,The Wizarding World of Harry Potter - Hogsmeade,5992,Harry Potter and the Forbidden Journey™,TRUE,10,2026-04-29T22:46:30.000Z,2026-04-29 16:46:47,America/Denver
64,Islands of Adventure,The Wizarding World of Harry Potter - Hogsmeade,13113,Harry Potter and the Forbidden Journey™ Single Rider,TRUE,0,2026-04-29T22:46:30.000Z,2026-04-29 16:46:47,America/Denver
64,Islands of Adventure,The Wizarding World of Harry Potter - Hogsmeade,6015,Hogwarts™ Express - Hogsmeade™ Station,TRUE,20,2026-04-29T22:46:30.000Z,2026-04-29 16:46:47,America/Denver
64,Islands of Adventure,The Wizarding World of Harry Potter - Hogsmeade,13098,Ollivanders™ Experience in Hogsmeade™,TRUE,15,2026-04-29T22:41:21.000Z,2026-04-29 16:46:47,America/Denver
64,Islands of Adventure,Toon Lagoon,5989,Dudley Do-Right's Ripsaw Falls®,TRUE,10,2026-04-29T22:46:30.000Z,2026-04-29 16:46:47,America/Denver
64,Islands of Adventure,Toon Lagoon,6013,"Me Ship, The Olive®",FALSE,0,2026-04-29T22:46:30.000Z,2026-04-29 16:46:47,America/Denver
64,Islands of Adventure,Toon Lagoon,5998,Popeye & Bluto's Bilge-Rat Barges®,TRUE,5,2026-04-29T22:46:30.000Z,2026-04-29 16:46:47,America/Denver
334,Epic Universe,Celestial Park,14688,Constellation Carousel,TRUE,25,2026-04-29T22:41:36.000Z,2026-04-29 16:46:48,America/Denver
334,Epic Universe,Celestial Park,14690,Stardust Racers,TRUE,10,2026-04-29T22:41:36.000Z,2026-04-29 16:46:48,America/Denver
334,Epic Universe,Celestial Park,14740,Stardust Racers Single Rider,TRUE,0,2026-04-29T22:41:36.000Z,2026-04-29 16:46:48,America/Denver
334,Epic Universe,Dark Universe,14692,Curse of the Werewolf,TRUE,45,2026-04-29T22:41:36.000Z,2026-04-29 16:46:48,America/Denver
334,Epic Universe,Dark Universe,14698,Curse of the Werewolf Single Rider,TRUE,0,2026-04-29T22:36:37.000Z,2026-04-29 16:46:48,America/Denver
334,Epic Universe,Dark Universe,14694,Monsters Unchained: The Frankenstein Experiment,TRUE,15,2026-04-29T22:41:36.000Z,2026-04-29 16:46:48,America/Denver
334,Epic Universe,Dark Universe,14699,Monsters Unchained: The Frankenstein Experiment Single Rider,TRUE,0,2026-04-29T01:01:31.000Z,2026-04-29 16:46:48,America/Denver
334,Epic Universe,How to Train Your Dragon — Isle of Berk,14693,Dragon Racer's Rally,TRUE,20,2026-04-29T22:41:36.000Z,2026-04-29 16:46:48,America/Denver
334,Epic Universe,How to Train Your Dragon — Isle of Berk,14691,Fyre Drill,TRUE,10,2026-04-29T22:41:36.000Z,2026-04-29 16:46:48,America/Denver
334,Epic Universe,How to Train Your Dragon — Isle of Berk,14695,Hiccup Wing Glider,TRUE,35,2026-04-29T22:41:36.000Z,2026-04-29 16:46:48,America/Denver
334,Epic Universe,How to Train Your Dragon — Isle of Berk,14685,Meet Toothless and Friends,TRUE,60,2026-04-29T22:41:36.000Z,2026-04-29 16:46:48,America/Denver
334,Epic Universe,SUPER NINTENDO WORLD,14682,Bowser Jr. Challenge,TRUE,10,2026-04-29T22:41:36.000Z,2026-04-29 16:46:48,America/Denver
334,Epic Universe,SUPER NINTENDO WORLD,14683,Mario Kart™: Bowser's Challenge,TRUE,35,2026-04-29T22:41:36.000Z,2026-04-29 16:46:48,America/Denver
334,Epic Universe,SUPER NINTENDO WORLD,14684,Mario Kart™: Bowser's Challenge Single Rider,TRUE,0,2026-04-29T22:41:36.000Z,2026-04-29 16:46:48,America/Denver
334,Epic Universe,SUPER NINTENDO WORLD,14686,Mine-Cart Madness™,FALSE,0,2026-04-29T22:41:36.000Z,2026-04-29 16:46:48,America/Denver
334,Epic Universe,SUPER NINTENDO WORLD,14697,Mine-Cart Madness™ Single Rider,TRUE,0,2026-04-28T17:41:30.000Z,2026-04-29 16:46:48,America/Denver
334,Epic Universe,SUPER NINTENDO WORLD,14689,Yoshi's Adventure™,TRUE,15,2026-04-29T22:41:36.000Z,2026-04-29 16:46:48,America/Denver
334,Epic Universe,The Wizarding World of Harry Potter — Ministry of Magic,14687,Harry Potter and the Battle at the Ministry™,TRUE,100,2026-04-29T22:41:36.000Z,2026-04-29 16:46:48,America/Denver
334,Epic Universe,The Wizarding World of Harry Potter — Ministry of Magic,14696,Harry Potter and the Battle at the Ministry™ Single Rider,TRUE,0,2026-04-29T22:41:36.000Z,2026-04-29 16:46:48,America/Denver
6,Magic Kingdom,Adventureland,1184,A Pirate's Adventure ~ Treasures of the Seven Seas,TRUE,0,2026-04-30T19:30:24.000Z,2026-04-30 13:32:25,America/Denver
6,Magic Kingdom,Adventureland,134,Jungle Cruise,TRUE,30,2026-04-30T19:30:24.000Z,2026-04-30 13:32:25,America/Denver
6,Magic Kingdom,Adventureland,137,Pirates of the Caribbean,TRUE,15,2026-04-30T19:30:24.000Z,2026-04-30 13:32:25,America/Denver
6,Magic Kingdom,Adventureland,355,Swiss Family Treehouse,TRUE,5,2026-04-30T19:30:24.000Z,2026-04-30 13:32:25,America/Denver
6,Magic Kingdom,Adventureland,141,The Magic Carpets of Aladdin,TRUE,5,2026-04-30T19:30:24.000Z,2026-04-30 13:32:25,America/Denver
6,Magic Kingdom,Adventureland,334,Walt Disney's Enchanted Tiki Room,TRUE,10,2026-04-30T19:30:24.000Z,2026-04-30 13:32:25,America/Denver
6,Magic Kingdom,Fantasyland,133,"""it's a small world""",TRUE,10,2026-04-30T19:30:24.000Z,2026-04-30 13:32:25,America/Denver
6,Magic Kingdom,Fantasyland,13764,Casey Jr. Splash 'N' Soak Station,TRUE,0,2026-04-30T19:30:24.000Z,2026-04-30 13:32:25,America/Denver
6,Magic Kingdom,Fantasyland,13763,Cinderella Castle,TRUE,0,2026-04-30T19:30:24.000Z,2026-04-30 13:32:25,America/Denver
6,Magic Kingdom,Fantasyland,132,Dumbo the Flying Elephant,TRUE,5,2026-04-30T19:30:24.000Z,2026-04-30 13:32:25,America/Denver
6,Magic Kingdom,Fantasyland,128,Enchanted Tales with Belle,TRUE,15,2026-04-30T19:30:24.000Z,2026-04-30 13:32:25,America/Denver
6,Magic Kingdom,Fantasyland,135,Mad Tea Party,TRUE,10,2026-04-30T19:30:24.000Z,2026-04-30 13:32:25,America/Denver
6,Magic Kingdom,Fantasyland,147,Meet Ariel at Her Grotto,TRUE,15,2026-04-30T19:30:24.000Z,2026-04-30 13:32:25,America/Denver
6,Magic Kingdom,Fantasyland,6700,Meet Cinderella and a Visiting Princess at Princess Fairytale Hall,TRUE,20,2026-04-30T19:30:24.000Z,2026-04-30 13:32:25,America/Denver
6,Magic Kingdom,Fantasyland,6699,Meet Princess Tiana and a Visiting Princess at Princess Fairytale Hall,TRUE,15,2026-04-30T19:30:24.000Z,2026-04-30 13:32:25,America/Denver
6,Magic Kingdom,Fantasyland,171,Mickey's PhilharMagic,TRUE,10,2026-04-30T19:30:24.000Z,2026-04-30 13:32:25,America/Denver
6,Magic Kingdom,Fantasyland,136,Peter Pan's Flight,TRUE,45,2026-04-30T19:30:24.000Z,2026-04-30 13:32:25,America/Denver
6,Magic Kingdom,Fantasyland,161,Prince Charming Regal Carrousel,TRUE,5,2026-04-30T19:30:24.000Z,2026-04-30 13:32:25,America/Denver
6,Magic Kingdom,Fantasyland,129,Seven Dwarfs Mine Train,TRUE,55,2026-04-30T19:30:24.000Z,2026-04-30 13:32:25,America/Denver
6,Magic Kingdom,Fantasyland,126,The Barnstormer,TRUE,5,2026-04-30T19:30:24.000Z,2026-04-30 13:32:25,America/Denver
6,Magic Kingdom,Fantasyland,142,The Many Adventures of Winnie the Pooh,TRUE,35,2026-04-30T19:30:24.000Z,2026-04-30 13:32:25,America/Denver
6,Magic Kingdom,Fantasyland,127,Under the Sea - Journey of The Little Mermaid,TRUE,10,2026-04-30T19:30:24.000Z,2026-04-30 13:32:25,America/Denver
6,Magic Kingdom,Fantasyland,1181,Walt Disney World Railroad - Fantasyland,TRUE,5,2026-04-30T19:30:24.000Z,2026-04-30 13:32:25,America/Denver
6,Magic Kingdom,Frontierland,130,Big Thunder Mountain Railroad,FALSE,0,2026-04-30T19:30:24.000Z,2026-04-30 13:32:25,America/Denver
6,Magic Kingdom,Frontierland,1214,Country Bear Musical Jamboree,TRUE,10,2026-04-30T19:30:24.000Z,2026-04-30 13:32:25,America/Denver
6,Magic Kingdom,Frontierland,13630,Tiana's Bayou Adventure,TRUE,45,2026-04-30T19:30:24.000Z,2026-04-30 13:32:25,America/Denver
6,Magic Kingdom,Liberty Square,140,Haunted Mansion,TRUE,20,2026-04-30T19:30:24.000Z,2026-04-30 13:32:25,America/Denver
6,Magic Kingdom,Liberty Square,356,The Hall of Presidents,TRUE,15,2026-04-30T19:30:24.000Z,2026-04-30 13:32:25,America/Denver
6,Magic Kingdom,"Main Street, U.S.A.",1188,Main Street Vehicles,TRUE,0,2026-04-30T19:30:24.000Z,2026-04-30 13:32:25,America/Denver
6,Magic Kingdom,"Main Street, U.S.A.",146,Meet Mickey at Town Square Theater,TRUE,5,2026-04-30T19:30:24.000Z,2026-04-30 13:32:25,America/Denver
6,Magic Kingdom,"Main Street, U.S.A.",1189,"Walt Disney World Railroad - Main Street, U.S.A.",TRUE,5,2026-04-30T19:30:24.000Z,2026-04-30 13:32:25,America6,Magic Kingdom,Adventureland,1184,A Pirate's Adventure ~ Treasures of the Seven Seas,TRUE,0,2026-04-30T19:30:24.000Z,2026-04-30 13:32:25,America/Denver
6,Magic Kingdom,Adventureland,134,Jungle Cruise,TRUE,30,2026-04-30T19:30:24.000Z,2026-04-30 13:32:25,America/Denver
6,Magic Kingdom,Adventureland,137,Pirates of the Caribbean,TRUE,15,2026-04-30T19:30:24.000Z,2026-04-30 13:32:25,America/Denver
6,Magic Kingdom,Adventureland,355,Swiss Family Treehouse,TRUE,5,2026-04-30T19:30:24.000Z,2026-04-30 13:32:25,America/Denver
6,Magic Kingdom,Adventureland,141,The Magic Carpets of Aladdin,TRUE,5,2026-04-30T19:30:24.000Z,2026-04-30 13:32:25,America/Denver
6,Magic Kingdom,Adventureland,334,Walt Disney's Enchanted Tiki Room,TRUE,10,2026-04-30T19:30:24.000Z,2026-04-30 13:32:25,America/Denver
6,Magic Kingdom,Fantasyland,133,"""it's a small world""",TRUE,10,2026-04-30T19:30:24.000Z,2026-04-30 13:32:25,America/Denver
6,Magic Kingdom,Fantasyland,13764,Casey Jr. Splash 'N' Soak Station,TRUE,0,2026-04-30T19:30:24.000Z,2026-04-30 13:32:25,America/Denver
6,Magic Kingdom,Fantasyland,13763,Cinderella Castle,TRUE,0,2026-04-30T19:30:24.000Z,2026-04-30 13:32:25,America/Denver
6,Magic Kingdom,Fantasyland,132,Dumbo the Flying Elephant,TRUE,5,2026-04-30T19:30:24.000Z,2026-04-30 13:32:25,America/Denver
6,Magic Kingdom,Fantasyland,128,Enchanted Tales with Belle,TRUE,15,2026-04-30T19:30:24.000Z,2026-04-30 13:32:25,America/Denver
6,Magic Kingdom,Fantasyland,135,Mad Tea Party,TRUE,10,2026-04-30T19:30:24.000Z,2026-04-30 13:32:25,America/Denver
6,Magic Kingdom,Fantasyland,147,Meet Ariel at Her Grotto,TRUE,15,2026-04-30T19:30:24.000Z,2026-04-30 13:32:25,America/Denver
6,Magic Kingdom,Fantasyland,6700,Meet Cinderella and a Visiting Princess at Princess Fairytale Hall,TRUE,20,2026-04-30T19:30:24.000Z,2026-04-30 13:32:25,America/Denver
6,Magic Kingdom,Fantasyland,6699,Meet Princess Tiana and a Visiting Princess at Princess Fairytale Hall,TRUE,15,2026-04-30T19:30:24.000Z,2026-04-30 13:32:25,America/Denver
6,Magic Kingdom,Fantasyland,171,Mickey's PhilharMagic,TRUE,10,2026-04-30T19:30:24.000Z,2026-04-30 13:32:25,America/Denver
6,Magic Kingdom,Fantasyland,136,Peter Pan's Flight,TRUE,45,2026-04-30T19:30:24.000Z,2026-04-30 13:32:25,America/Denver
6,Magic Kingdom,Fantasyland,161,Prince Charming Regal Carrousel,TRUE,5,2026-04-30T19:30:24.000Z,2026-04-30 13:32:25,America/Denver
6,Magic Kingdom,Fantasyland,129,Seven Dwarfs Mine Train,TRUE,55,2026-04-30T19:30:24.000Z,2026-04-30 13:32:25,America/Denver
6,Magic Kingdom,Fantasyland,126,The Barnstormer,TRUE,5,2026-04-30T19:30:24.000Z,2026-04-30 13:32:25,America/Denver
6,Magic Kingdom,Fantasyland,142,The Many Adventures of Winnie the Pooh,TRUE,35,2026-04-30T19:30:24.000Z,2026-04-30 13:32:25,America/Denver
6,Magic Kingdom,Fantasyland,127,Under the Sea - Journey of The Little Mermaid,TRUE,10,2026-04-30T19:30:24.000Z,2026-04-30 13:32:25,America/Denver
6,Magic Kingdom,Fantasyland,1181,Walt Disney World Railroad - Fantasyland,TRUE,5,2026-04-30T19:30:24.000Z,2026-04-30 13:32:25,America/Denver
6,Magic Kingdom,Frontierland,130,Big Thunder Mountain Railroad,FALSE,0,2026-04-30T19:30:24.000Z,2026-04-30 13:32:25,America/Denver
6,Magic Kingdom,Frontierland,1214,Country Bear Musical Jamboree,TRUE,10,2026-04-30T19:30:24.000Z,2026-04-30 13:32:25,America/Denver
6,Magic Kingdom,Frontierland,13630,Tiana's Bayou Adventure,TRUE,45,2026-04-30T19:30:24.000Z,2026-04-30 13:32:25,America/Denver
6,Magic Kingdom,Liberty Square,140,Haunted Mansion,TRUE,20,2026-04-30T19:30:24.000Z,2026-04-30 13:32:25,America/Denver
6,Magic Kingdom,Liberty Square,356,The Hall of Presidents,TRUE,15,2026-04-30T19:30:24.000Z,2026-04-30 13:32:25,America/Denver
6,Magic Kingdom,"Main Street, U.S.A.",1188,Main Street Vehicles,TRUE,0,2026-04-30T19:30:24.000Z,2026-04-30 13:32:25,America/Denver
6,Magic Kingdom,"Main Street, U.S.A.",146,Meet Mickey at Town Square Theater,TRUE,5,2026-04-30T19:30:24.000Z,2026-04-30 13:32:25,America/Denver
6,Magic Kingdom,"Main Street, U.S.A.",1189,"Walt Disney World Railroad - Main Street, U.S.A.",TRUE,5,2026-04-30T19:30:24.000Z,2026-04-30 13:32:25,America/Denver
6,Magic Kingdom,Tomorrowland,248,Astro Orbiter,TRUE,10,2026-04-30T19:30:24.000Z,2026-04-30 13:32:25,America/Denver
6,Magic Kingdom,Tomorrowland,131,Buzz Lightyear’s Space Ranger Spin,TRUE,20,2026-04-30T19:30:24.000Z,2026-04-30 13:32:25,America/Denver
6,Magic Kingdom,Tomorrowland,125,Monsters Inc. Laugh Floor,TRUE,10,2026-04-30T19:30:24.000Z,2026-04-30 13:32:25,America/Denver
6,Magic Kingdom,Tomorrowland,138,Space Mountain,TRUE,25,2026-04-30T19:30:24.000Z,2026-04-30 13:32:25,America/Denver
6,Magic Kingdom,Tomorrowland,143,Tomorrowland Speedway,TRUE,5,2026-04-30T19:30:24.000Z,2026-04-30 13:32:25,America/Denver
6,Magic Kingdom,Tomorrowland,1190,Tomorrowland Transit Authority PeopleMover,TRUE,15,2026-04-30T19:30:24.000Z,2026-04-30 13:32:25,America/Denver
6,Magic Kingdom,Tomorrowland,11527,TRON Lightcycle / Run,TRUE,55,2026-04-30T19:30:24.000Z,2026-04-30 13:32:25,America/Denver
6,Magic Kingdom,Tomorrowland,457,Walt Disney's Carousel of Progress,TRUE,5,2026-04-30T19:30:24.000Z,2026-04-30 13:32:25,America/Denver
65,Universal Studios Orlando,DreamWorks Land,13605,Trolls Trollercoaster,TRUE,5,2026-04-30T19:31:34.000Z,2026-04-30 13:32:25,America/Denver
65,Universal Studios Orlando,Hollywood,5990,E.T. Adventure™,TRUE,10,2026-04-30T19:31:34.000Z,2026-04-30 13:32:25,America/Denver
65,Universal Studios Orlando,Illumination's Minion Land,5984,Despicable Me Minion Mayhem™,TRUE,10,2026-04-30T19:31:34.000Z,2026-04-30 13:32:25,America/Denver
65,Universal Studios Orlando,Illumination's Minion Land,12186,Illumination Theater,FALSE,0,2026-04-30T19:31:34.000Z,2026-04-30 13:32:25,America/Denver
65,Universal Studios Orlando,Illumination's Minion Land,12107,Illumination's Villain-Con Minion Blast,TRUE,5,2026-04-30T19:31:34.000Z,2026-04-30 13:32:25,America/Denver
65,Universal Studios Orlando,New York,6018,Race Through New York Starring Jimmy Fallon™,TRUE,5,2026-04-30T19:31:34.000Z,2026-04-30 13:32:25,America/Denver
65,Universal Studios Orlando,New York,6000,Revenge of the Mummy™,TRUE,15,2026-04-30T19:31:34.000Z,2026-04-30 13:32:25,America/Denver
65,Universal Studios Orlando,New York,13110,Revenge of the Mummy™ Single Rider,TRUE,0,2026-04-30T19:31:34.000Z,2026-04-30 13:32:25,America/Denver
65,Universal Studios Orlando,Production Central,5993,Hollywood Rip Ride Rockit™,FALSE,0,2026-04-30T19:31:34.000Z,2026-04-30 13:32:25,America/Denver
65,Universal Studios Orlando,Production Central,6006,TRANSFORMERS™: The Ride-3D,TRUE,10,2026-04-30T19:31:34.000Z,2026-04-30 13:32:25,America/Denver
65,Universal Studios Orlando,San Francisco,6038,Fast & Furious - Supercharged™,TRUE,10,2026-04-30T19:31:34.000Z,2026-04-30 13:32:25,America/Denver
65,Universal Studios Orlando,San Francisco,14866,Fast & Furious - Supercharged™ Single Rider,TRUE,0,2026-04-30T19:31:34.000Z,2026-04-30 13:32:25,America/Denver
65,Universal Studios Orlando,The Wizarding World of Harry Potter - Diagon Alley,6014,Harry Potter and the Escape from Gringotts™,TRUE,35,2026-04-30T19:31:34.000Z,2026-04-30 13:32:25,America/Denver
65,Universal Studios Orlando,The Wizarding World of Harry Potter - Diagon Alley,15416,Harry Potter and the Escape from Gringotts™ Single Rider,TRUE,0,2026-04-30T01:01:27.000Z,2026-04-30 13:32:25,America/Denver
